,business_id,stars,RestaurantsTableService,BusinessAcceptsCreditCards,GoodForMeal,Caters,BikeParking,WiFi,NoiseLevel,RestaurantsAttire,Alcohol,HasTV,RestaurantsDelivery,RestaurantsPriceRange2,Ambience,OutdoorSeating,RestaurantsGoodForGroups,RestaurantsReservations,BusinessParking,RestaurantsTakeOut,GoodForKids
63,Fwt0ia7H80q_mHLvrf1gzQ,3.0,True,True,"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,'no','average','casual','full_bar',False,False,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True
64,ovtlrcsVRlgZZQUlHs_ovw,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'free','average','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False
65,NXN_rVXsvJJVgm47k99Gtw,4.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",False,False,'paid','average','casual','full_bar',False,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,False,False,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': True}",True,False
66,7ra_3K_ZebXNjMpaC6yVow,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}",True,False,'free','average','casual','full_bar',True,False,3,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': True, 'classy': True, 'casual': False}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,True
67,u4sTiCzVeIHZY8OlaL346Q,4.5,False,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'no','average','casual','none',False,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,False,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True
68,Mi5uhdFB9OJteXPd0_IKfw,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'no','average','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
69,Plgl3kUGQHGqaZ-DESTYCA,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'no','average','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
70,aKEEQqL1UFMieilnylI1gw,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",False,False,'no','average','dressy','full_bar',False,False,4,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}",True,True,True,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}",False,False
71,bvGdqJ-SeGdIHX-HEabwlg,4.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'free','average','casual','full_bar',True,False,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
72,WVCSiyXjEORiWEet8asURA,3.5,False,True,,True,True,'no','average','casual','full_bar',True,False,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
73,5QNXZcclknB2PkfeN7FJWQ,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'no','average','casual','beer_and_wine',False,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
74,LPCFfrQow0kl7EABuM7VDA,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'no','average','casual','full_bar',False,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
75,utC9M5BetVY6GECRyZeLEw,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'no','average','casual','full_bar',False,True,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
76,fdS9moyk-R84-DgY5xrCRg,3.0,False,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,'no','average','casual','none',False,False,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
77,COgwFthJpS4We16W5Gf4lw,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",False,False,'free','quiet','dressy','beer_and_wine',False,True,3,"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False
78,dPxZI9lrKTl5dvFfnb1_Ig,4.5,True,True,"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,'free','average','casual','beer_and_wine',True,True,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
79,Y1WIH4jstH846oWcDnoZLw,4.0,False,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,False,'no','average','casual','beer_and_wine',True,False,1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True
80,ghDNHpqETRJGxG5iUtaZtw,3.5,False,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,False,'no','average','casual','beer_and_wine',False,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,False,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True
81,MNaPOkqm2vKeNG8EqkZWCg,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'no','average','casual','beer_and_wine',False,False,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
82,qpcZSHPLb8gTCI2T0XSYsA,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'no','average','casual','none',False,False,1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
83,tQm5R5UsWBzxsOGLPjfLJQ,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'free','average','casual','full_bar',True,True,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
84,EHIUp6lUabQCtQ4SVZitQw,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'free','average','casual','beer_and_wine',True,True,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,True,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True
85,Snfb8_wVuswY0IdWgoWAKw,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'no','average','casual','full_bar',True,False,3,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True
86,wT1mRdUeZRNgMB81s3dJDw,3.5,True,True,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'free','average','casual','full_bar',False,True,3,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,False
87,3u4AsqA8glBmGuxtNx5mdQ,3.5,False,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'no','average','casual','beer_and_wine',False,False,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
88,i1Xkm22_96GNVVOXSUoL0A,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'free','average','casual','beer_and_wine',True,True,3,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True
89,vJvEKFtQ8Am95tWEkiwOGA,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'free','average','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
90,Zsz_dLOEwihJHvMTK9a8Vg,4.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,False,'free','average','casual','full_bar',True,False,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
91,ZIUs7gncPOX0OXr1ZYviAQ,3.5,True,True,,False,True,'free','average','casual','full_bar',False,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
92,6ZMrT3rIB2XedgZ4SBu9sQ,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,'free','quiet','casual','full_bar',True,False,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True
93,ieMz5kx4JFm0g0bmPzCC-A,3.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'no','average','casual','beer_and_wine',False,False,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False
94,pa2Y633N7lG7SHCIriE8GQ,3.0,True,True,"{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'no','average','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
95,jfmyj519pg2flxGEQ2xdPg,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'no','average','casual','beer_and_wine',True,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
